Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
6.026060242000000,0,0x25,0x02,Write,ACK
6.026146064000000,0,0x25,0x00,Read,NAK
6.026252408000000,0,0x25,0x21,Write,ACK
6.026282208000000,0,0x25,0x16,Write,ACK
6.026386360000000,0,0x25,0x22,Write,ACK
6.026416144000000,0,0x25,0x13,Write,ACK
6.026520212000000,0,0x25,0x41,Write,ACK
6.026550006000000,0,0x25,0x00,Write,ACK
6.036654534000000,0,0x25,0x01,Write,ACK
6.036740382000000,0,0x25,0x65,Read,NAK
6.036846094000000,0,0x25,0x02,Write,ACK
6.036931914000000,0,0x25,0x80,Read,NAK
6.037037452000000,0,0x25,0x51,Write,ACK
6.037123276000000,0,0x25,0x16,Read,NAK
6.037245846000000,0,0x25,0x01,Write,ACK
6.037328474000000,0,0x25,0x32,Read,NAK
6.037437306000000,0,0x25,0x02,Write,ACK
6.037523120000000,0,0x25,0x00,Read,NAK
6.037629170000000,0,0x25,0x21,Write,ACK
6.037658964000000,0,0x25,0x15,Write,ACK
6.037763014000000,0,0x25,0x22,Write,ACK
6.037792820000000,0,0x25,0x00,Write,ACK
6.037896864000000,0,0x25,0x41,Write,ACK
6.037926660000000,0,0x25,0x00,Write,ACK
6.048030994000000,0,0x25,0x01,Write,ACK
6.048116820000000,0,0x25,0x65,Read,NAK
6.048222536000000,0,0x25,0x02,Write,ACK
6.048308356000000,0,0x25,0x80,Read,NAK
6.048413874000000,0,0x25,0x51,Write,ACK
6.048499716000000,0,0x25,0x15,Read,NAK
6.048621266000000,0,0x25,0x52,Write,ACK
6.048707104000000,0,0x25,0x13,Read,NAK
6.048834248000000,0,0x69,0xC0,Write,ACK
6.048920108000000,0,0x69,0x13,Read,NAK
6.049026234000000,0,0x69,0xC0,Write,ACK
6.049056038000000,0,0x69,0x13,Write,ACK
6.049159566000000,0,0x69,0xC0,Write,ACK
6.049245404000000,0,0x69,0x13,Read,NAK
7.611583440000000,0,0x25,0x02,Write,ACK
7.611669926000000,0,0x25,0x00,Read,NAK
7.611777508000000,0,0x25,0x06,Write,ACK
7.611868852000000,0,0x25,0x27,Read,NAK
7.611978632000000,0,0x25,0x0D,Write,ACK
7.612069882000000,0,0x25,0x47,Read,NAK
7.612200922000000,0,0x25,0x01,Write,ACK
7.612262284000000,,0x24,,Read,NAK
7.612288920000000,0,0x24,0x32,Read,NAK
7.612398928000000,0,0x25,0x08,Write,ACK
7.612490270000000,0,0x25,0x81,Read,NAK
7.612619842000000,0,0x25,0x08,Write,ACK
7.612710972000000,0,0x25,0x81,Read,NAK
7.612818376000000,0,0x25,0x06,Write,ACK
7.612909528000000,0,0x25,0x27,Read,NAK
7.613016392000000,0,0x25,0x0D,Write,ACK
7.613107512000000,0,0x25,0x47,Read,NAK
7.613267002000000,0,0x25,0x02,Write,ACK
7.613358142000000,0,0x25,0x00,Read,NAK
7.613465102000000,0,0x25,0x06,Write,ACK
7.613556368000000,0,0x25,0x27,Read,NAK
7.613663228000000,0,0x25,0x0D,Write,ACK
7.613754584000000,0,0x25,0x47,Read,NAK
7.613873934000000,0,0x25,0x01,Write,ACK
7.613965292000000,0,0x25,0x65,Read,NAK
7.614072062000000,0,0x25,0x08,Write,ACK
7.614163510000000,0,0x25,0x81,Read,NAK
7.614296214000000,0,0x36,0x09,Write,ACK
7.614387556000000,0,0x36,0xBE,Read,ACK
7.614417032000000,0,0x36,0xD0,Read,NAK
7.617528930000000,0,0x69,0xBD,Write,ACK
7.617620094000000,0,0x69,0x00,Read,NAK
7.617729132000000,0,0x69,0xBD,Write,ACK
7.617758940000000,0,0x69,0x0C,Write,ACK
7.617865058000000,0,0x69,0xBA,Write,ACK
7.617894864000000,0,0x69,0xD9,Write,ACK
7.618000478000000,0,0x69,0xB8,Write,ACK
7.618091614000000,0,0x69,0x91,Read,NAK
7.618199208000000,0,0x69,0xB8,Write,ACK
7.618229024000000,0,0x69,0x11,Write,ACK
7.618340258000000,0,0x36,0x09,Write,ACK
7.618431594000000,0,0x36,0xBE,Read,ACK
7.618461084000000,0,0x36,0xD0,Read,NAK
7.618593674000000,0,0x69,0xBB,Write,ACK
7.618623478000000,0,0x69,0x13,Write,ACK
7.618729240000000,0,0x69,0xBD,Write,ACK
7.618820626000000,0,0x69,0x0C,Read,NAK
7.618928008000000,0,0x69,0xBD,Write,ACK
7.618957806000000,0,0x69,0x0C,Write,ACK
7.619063518000000,0,0x69,0xB2,Write,ACK
7.619154870000000,0,0x69,0xD7,Read,NAK
7.619271008000000,0,0x69,0xC3,Write,ACK
7.619300830000000,0,0x69,0x68,Write,ACK
7.619407042000000,0,0x69,0xB7,Write,ACK
7.619436852000000,0,0x69,0x04,Write,ACK
7.619542456000000,0,0x69,0xB7,Write,ACK
7.619633828000000,0,0x69,0x04,Read,NAK
7.619745700000000,0,0x69,0x5B,Write,NAK
7.619775184000000,0,0x69,0x02,Write,ACK
7.619884108000000,0,0x69,0xB7,Write,ACK
7.619975382000000,0,0x69,0x04,Read,NAK
7.620087340000000,0,0x26,0x00,Read,NAK
7.620181820000000,0,0x25,0x65,Read,NAK
7.620288788000000,0,0x25,0x02,Write,ACK
7.620380562000000,0,0x25,0x00,Read,NAK
7.620490546000000,0,0x25,0x20,Write,NAK
7.620516804000000,0,0x25,0x2B,Write,NAK
7.620626886000000,0,0x25,0x22,Write,ACK
7.620656692000000,0,0x25,0x03,Write,ACK
7.620763346000000,0,0x25,0x41,Write,ACK
7.620793124000000,0,0x25,0x00,Write,ACK
7.630900068000000,0,0x25,0x01,Write,ACK
7.630991532000000,0,0x25,0x65,Read,NAK
7.631098506000000,0,0x25,0x02,Write,ACK
7.631189736000000,0,0x25,0x80,Read,NAK
7.631296498000000,0,0x25,0x51,Write,ACK
7.631387750000000,0,0x25,0x57,Read,NAK
7.631512620000000,0,0x69,0xB3,Write,ACK
7.631603860000000,0,0x69,0xE0,Read,NAK
7.631728128000000,0,0x69,0xB7,Write,ACK
7.631819494000000,0,0x69,0x04,Read,NAK
7.631933622000000,0,0x69,0xB7,Write,ACK
7.631963452000000,0,0x69,0x04,Write,ACK
7.637069508000000,0,0x69,0xB7,Write,ACK
7.637161500000000,0,0x69,0x04,Read,NAK
7.637273992000000,0,0x69,0x5B,Write,NAK
7.637368846000000,0,0x69,0x02,Read,ACK
7.637482816000000,0,0x69,0xB7,Write,ACK
7.637512626000000,0,0x69,0x05,Write,ACK
7.642619292000000,0,0x69,0xB7,Write,ACK
7.642710570000000,0,0x69,0x05,Read,NAK
7.642825656000000,0,0x25,0x02,Write,ACK
7.642916804000000,0,0x25,0x00,Read,NAK
7.643023566000000,0,0x25,0x06,Write,ACK
7.643114712000000,0,0x25,0x27,Read,NAK
7.643221578000000,0,0x25,0x0D,Write,ACK
7.643312922000000,0,0x25,0x47,Read,NAK
7.643433122000000,0,0x25,0x01,Write,ACK
7.643524386000000,0,0x25,0x65,Read,NAK
7.643628098000000,0,0x25,0x04,Write,ACK
7.643722360000000,0,0x25,0x81,Read,NAK
7.643839978000000,0,0x25,0x08,Write,ACK
7.643931426000000,0,0x25,0x81,Read,NAK
7.644038190000000,0,0x25,0x06,Write,ACK
7.644129456000000,0,0x25,0x27,Read,NAK
7.644236304000000,0,0x25,0x0D,Write,ACK
7.644327554000000,0,0x25,0x47,Read,NAK
7.644482444000000,0,0x25,0x01,Write,ACK
7.644573588000000,0,0x25,0x65,Read,NAK
7.644680558000000,0,0x25,0x02,Write,ACK
7.644771916000000,0,0x25,0x00,Read,NAK
7.644879298000000,0,0x25,0x21,Write,ACK
7.644909092000000,0,0x25,0x16,Write,ACK
7.645015118000000,0,0x25,0x22,Write,ACK
7.645044904000000,0,0x25,0x13,Write,ACK
7.645151054000000,0,0x25,0x41,Write,ACK
7.645180844000000,0,0x25,0x00,Write,ACK
7.655286632000000,0,0x25,0x01,Write,ACK
7.655378084000000,0,0x25,0x65,Read,NAK
7.655485054000000,0,0x25,0x02,Write,ACK
7.655576300000000,0,0x25,0x80,Read,NAK
7.655683172000000,0,0x25,0x51,Write,ACK
7.655774434000000,0,0x25,0x16,Read,NAK
7.655898798000000,0,0x25,0x01,Write,ACK
7.655990138000000,0,0x25,0x65,Read,NAK
7.656097218000000,0,0x25,0x02,Write,ACK
7.656188464000000,0,0x25,0x00,Read,NAK
7.656295844000000,0,0x25,0x21,Write,ACK
7.656325632000000,0,0x25,0x15,Write,ACK
7.656431466000000,0,0x25,0x22,Write,ACK
7.656461248000000,0,0x25,0x00,Write,ACK
7.656567292000000,0,0x25,0x41,Write,ACK
7.656597082000000,0,0x25,0x00,Write,ACK
7.666702872000000,0,0x25,0x01,Write,ACK
7.666794126000000,0,0x25,0x65,Read,NAK
7.666901182000000,0,0x25,0x02,Write,ACK
7.666992424000000,0,0x25,0x80,Read,NAK
7.667099196000000,0,0x25,0x51,Write,ACK
7.667190554000000,0,0x25,0x15,Read,NAK
7.667306594000000,0,0x25,0x52,Write,ACK
7.667397850000000,0,0x25,0x13,Read,NAK
7.667521142000000,0,0x69,0xC0,Write,ACK
7.667612410000000,0,0x69,0x13,Read,NAK
7.667719774000000,0,0x69,0xC0,Write,ACK
7.667749572000000,0,0x69,0x13,Write,ACK
7.667854970000000,0,0x69,0xC0,Write,ACK
7.667946348000000,0,0x69,0x13,Read,NAK
7.668074664000000,0,0x36,0x09,Write,ACK
7.668165920000000,0,0x36,0x00,Read,ACK
7.668195372000000,0,0x36,0xD2,Read,NAK
7.668309748000000,0,0x69,0xB9,Write,ACK
7.668401014000000,0,0x69,0x49,Read,NAK
7.668520256000000,0,0x69,0xB9,Write,ACK
7.668550060000000,0,0x69,0x4A,Write,ACK
7.668666912000000,0,0x69,0xB9,Write,ACK
7.668758376000000,0,0x69,0x4A,Read,NAK
7.818867076000000,0,0x69,0xB7,Write,ACK
7.818958566000000,0,0x69,0x05,Read,NAK
7.819073846000000,0,0x69,0xB7,Write,ACK
7.819103654000000,0,0x69,0x05,Write,ACK
7.824210014000000,0,0x69,0xB7,Write,ACK
7.824301372000000,0,0x69,0x05,Read,NAK
7.824415730000000,0,0x69,0xB7,Write,ACK
7.824506892000000,0,0x69,0x05,Read,NAK
7.824621046000000,0,0x69,0xB7,Write,ACK
7.824650838000000,0,0x69,0x05,Write,ACK
7.829757414000000,0,0x69,0xB7,Write,ACK
7.829848774000000,0,0x69,0x05,Read,NAK
7.829964292000000,0,0x25,0x0A,Write,ACK
7.830055642000000,0,0x25,0x51,Read,NAK
7.830162932000000,0,0x25,0x0C,Write,ACK
7.830254284000000,0,0x25,0x19,Read,NAK
7.830393334000000,0,0x25,0x02,Write,ACK
7.830484698000000,0,0x25,0x00,Read,NAK
7.830591768000000,0,0x25,0x06,Write,ACK
7.830683012000000,0,0x25,0x27,Read,NAK
7.830789866000000,0,0x25,0x0D,Write,ACK
7.830881128000000,0,0x25,0x47,Read,NAK
7.831000270000000,0,0x25,0x01,Write,ACK
7.831091520000000,0,0x25,0x65,Read,NAK
7.831198592000000,0,0x25,0x08,Write,ACK
7.831289930000000,0,0x25,0x81,Read,NAK
7.831407234000000,0,0x25,0x08,Write,ACK
7.831498352000000,0,0x25,0x81,Read,NAK
7.831605454000000,0,0x25,0x06,Write,ACK
7.831696696000000,0,0x25,0x27,Read,NAK
7.831803768000000,0,0x25,0x0D,Write,ACK
7.831894926000000,0,0x25,0x47,Read,NAK
7.832048752000000,0,0x25,0x01,Write,ACK
7.832139908000000,0,0x25,0x65,Read,NAK
7.832246978000000,0,0x25,0x02,Write,ACK
7.832338226000000,0,0x25,0x00,Read,NAK
7.832445726000000,0,0x25,0x21,Write,ACK
7.832475508000000,0,0x25,0x16,Write,ACK
7.832581840000000,0,0x25,0x22,Write,ACK
7.832611642000000,0,0x25,0x13,Write,ACK
7.832717588000000,0,0x25,0x41,Write,ACK
7.832747374000000,0,0x25,0x00,Write,ACK
7.842853260000000,0,0x25,0x01,Write,ACK
7.842944626000000,0,0x25,0x65,Read,NAK
7.843051582000000,0,0x25,0x02,Write,ACK
7.843142926000000,0,0x25,0x80,Read,NAK
7.843246574000000,0,0x32,0x28,Read,NAK
7.843340952000000,0,0x25,0x16,Read,NAK
7.843465608000000,0,0x25,0x01,Write,ACK
7.843557082000000,0,0x25,0x65,Read,NAK
7.843663942000000,0,0x25,0x02,Write,ACK
7.843755192000000,0,0x25,0x00,Read,NAK
7.843862480000000,0,0x25,0x21,Write,ACK
7.843892254000000,0,0x25,0x15,Write,ACK
7.843998092000000,0,0x25,0x22,Write,ACK
7.844027874000000,0,0x25,0x00,Write,ACK
7.844133816000000,0,0x25,0x41,Write,ACK
7.844163600000000,0,0x25,0x00,Write,ACK
7.854269806000000,0,0x25,0x01,Write,ACK
7.854361058000000,0,0x25,0x65,Read,NAK
7.854467722000000,0,0x25,0x02,Write,ACK
7.854558956000000,0,0x25,0x80,Read,NAK
7.854665724000000,0,0x25,0x51,Write,ACK
7.854756980000000,0,0x25,0x15,Read,NAK
7.854873210000000,0,0x25,0x52,Write,ACK
7.854964556000000,0,0x25,0x13,Read,NAK
7.855087568000000,0,0x69,0xC0,Write,ACK
7.855178930000000,0,0x69,0x13,Read,NAK
7.855286294000000,0,0x69,0xC0,Write,ACK
7.855316094000000,0,0x69,0x13,Write,ACK
7.855421612000000,0,0x69,0xC0,Write,ACK
7.855512764000000,0,0x69,0x13,Read,NAK
7.855640152000000,0,0x36,0x09,Write,ACK
7.855731390000000,0,0x36,0xDC,Read,ACK
7.855760870000000,0,0x36,0xD8,Read,NAK
7.855875124000000,0,0x69,0xB9,Write,ACK
7.855966388000000,0,0x69,0x4A,Read,NAK
7.856073656000000,0,0x69,0xB9,Write,ACK
7.856103456000000,0,0x69,0x4A,Write,ACK
7.856208738000000,0,0x69,0xB9,Write,ACK
7.856299914000000,0,0x69,0x4A,Read,NAK
8.006407668000000,0,0x69,0xB7,Write,ACK
8.006499152000000,0,0x69,0x05,Read,NAK
8.006614742000000,0,0x69,0xB7,Write,ACK
8.006644551999999,0,0x69,0x05,Write,ACK
8.011750916000000,0,0x69,0xB7,Write,ACK
8.011842180000000,0,0x69,0x05,Read,NAK
8.011957160000000,0,0x69,0xB7,Write,ACK
8.012048622000000,0,0x69,0x05,Read,NAK
8.012162763999999,0,0x69,0xB7,Write,ACK
8.012192570000000,0,0x69,0x05,Write,ACK
8.017298946000000,0,0x69,0xB7,Write,ACK
8.017390410000001,0,0x69,0x05,Read,NAK
8.017510718000000,0,0x36,0x09,Write,ACK
8.017602050000001,0,0x36,0xD6,Read,ACK
8.017631522000000,0,0x36,0xD8,Read,NAK
8.020730098000000,0,0x69,0xBE,Write,ACK
8.020821470000000,0,0x69,0x30,Read,NAK
8.020929272000000,0,0x69,0xBE,Write,ACK
8.020959061999999,0,0x69,0x30,Write,ACK
8.021088116000000,0,0x36,0x18,Write,ACK
8.021179249999999,0,0x36,0xB8,Read,ACK
8.021208745999999,0,0x36,0x0B,Read,NAK
8.021314980000000,0,0x36,0x00,Write,ACK
8.021406210000000,0,0x36,0x82,Read,ACK
8.021435710000000,0,0x36,0x00,Read,NAK
8.021541724000000,0,0x36,0xB2,Write,ACK
8.021632978000000,0,0x36,0x80,Read,ACK
8.021662482000000,0,0x36,0x7F,Read,NAK
8.021819324000001,0,0x36,0x09,Write,ACK
8.021910774000000,0,0x36,0xD6,Read,ACK
8.021940241999999,0,0x36,0xD8,Read,NAK
8.022073978000000,0,0x69,0xB7,Write,ACK
8.022165370000000,0,0x69,0x05,Read,NAK
8.022279092000000,0,0x69,0xB7,Write,ACK
8.022308890000000,0,0x69,0x05,Write,ACK
8.027415050000000,0,0x69,0xB7,Write,ACK
8.027506416000000,0,0x69,0x05,Read,NAK
8.027620760000000,0,0x69,0xB7,Write,ACK
8.027712026000000,0,0x69,0x05,Read,NAK
8.027825746000000,0,0x69,0xB7,Write,ACK
8.027855539999999,0,0x69,0x04,Write,ACK
8.032962030000000,0,0x69,0xB7,Write,ACK
8.033053499999999,0,0x69,0x04,Read,NAK
8.033160876000000,0,0x69,0xC1,Write,ACK
8.033190676000000,0,0x69,0x14,Write,ACK
8.333296334000000,0,0x36,0x00,Write,ACK
8.333387584000000,0,0x36,0x82,Read,ACK
8.333417086000001,0,0x36,0x00,Read,NAK
8.333524978000000,0,0x36,0x62,Write,ACK
8.333554778000000,0,0x36,0x59,Write,ACK
8.333584564000001,0,0x36,0x00,Write,ACK
8.333690175999999,0,0x36,0x63,Write,ACK
8.333719953999999,0,0x36,0xC4,Write,ACK
8.333749764000000,0,0x36,0x00,Write,ACK
8.333855770000000,0,0x36,0x80,Write,ACK
8.333885582000001,0,0x36,0x10,Write,ACK
8.333915354000000,0,0x36,0x82,Write,ACK
8.333945168000000,0,0x36,0x40,Write,ACK
8.333974926000000,0,0x36,0xA8,Write,ACK
8.334004724000000,0,0x36,0xD0,Write,ACK
8.334034515999999,0,0x36,0xB7,Write,ACK
8.334064326000000,0,0x36,0x10,Write,ACK
8.334094090000001,0,0x36,0xB9,Write,ACK
8.334123906000000,0,0x36,0x20,Write,ACK
8.334153680000000,0,0x36,0xBC,Write,ACK
8.334183478000000,0,0x36,0xB0,Write,ACK
8.334213234000000,0,0x36,0xBD,Write,ACK
8.334243058000000,0,0x36,0xD0,Write,ACK
8.334272845999999,0,0x36,0xBE,Write,ACK
8.334302628000000,0,0x36,0xC0,Write,ACK
8.334332420000001,0,0x36,0xBF,Write,ACK
8.334362230000000,0,0x36,0x20,Write,ACK
8.334392002000000,0,0x36,0xC1,Write,ACK
8.334421792000001,0,0x36,0x90,Write,ACK
8.334451570000001,0,0x36,0xC3,Write,ACK
8.334481386000000,0,0x36,0x60,Write,ACK
8.334511158000000,0,0x36,0xC6,Write,ACK
8.334540968000001,0,0x36,0x40,Write,ACK
8.334570736000000,0,0x36,0xC9,Write,ACK
8.334600529999999,0,0x36,0xF0,Write,ACK
8.334630320000000,0,0x36,0xCD,Write,ACK
8.334660100000001,0,0x36,0xF0,Write,ACK
8.334689898000001,0,0x36,0xD1,Write,ACK
8.334719710000000,0,0x36,0x40,Write,ACK
8.334749478000001,0,0x36,0xD5,Write,ACK
8.334779270000000,0,0x36,0xD0,Write,ACK
8.334809057999999,0,0x36,0xDA,Write,ACK
8.334916136000000,0,0x36,0x90,Write,ACK
8.334945941999999,0,0x36,0x20,Write,ACK
8.334975736000001,0,0x36,0x00,Write,ACK
8.335005526000000,0,0x36,0x50,Write,ACK
8.335035316000001,0,0x36,0x01,Write,ACK
8.335065088000000,0,0x36,0xD0,Write,ACK
8.335094882000000,0,0x36,0x11,Write,ACK
8.335124660000000,0,0x36,0xC0,Write,ACK
8.335154473999999,0,0x36,0x10,Write,ACK
8.335184246000001,0,0x36,0xD0,Write,ACK
8.335214042000000,0,0x36,0x14,Write,ACK
8.335243830000000,0,0x36,0x10,Write,ACK
8.335273625999999,0,0x36,0x1A,Write,ACK
8.335303412000000,0,0x36,0xE0,Write,ACK
8.335333225999999,0,0x36,0x14,Write,ACK
8.335362992000000,0,0x36,0xD0,Write,ACK
8.335392794000001,0,0x36,0x12,Write,ACK
8.335422568000000,0,0x36,0xD0,Write,ACK
8.335452366000000,0,0x36,0x0B,Write,ACK
8.335482164000000,0,0x36,0x30,Write,ACK
8.335511951999999,0,0x36,0x08,Write,ACK
8.335541740000000,0,0x36,0x00,Write,ACK
8.335571531999999,0,0x36,0x08,Write,ACK
8.335601332000000,0,0x36,0x00,Write,ACK
8.335631132000000,0,0x36,0x09,Write,ACK
8.335660910000000,0,0x36,0x40,Write,ACK
8.335690688000000,0,0x36,0x07,Write,ACK
8.335720454000001,0,0x36,0xF0,Write,ACK
8.335750266000000,0,0x36,0x06,Write,ACK
8.335780054000001,0,0x36,0x30,Write,ACK
8.335809852000001,0,0x36,0x08,Write,ACK
8.335839644000000,0,0x36,0x30,Write,ACK
8.335869444000000,0,0x36,0x08,Write,ACK
8.335977531999999,0,0x36,0xA0,Write,ACK
8.336007331999999,0,0x36,0x00,Write,ACK
8.336037134000000,0,0x36,0x02,Write,ACK
8.336066922000001,0,0x36,0x00,Write,ACK
8.336096716000000,0,0x36,0x02,Write,ACK
8.336126502000001,0,0x36,0x00,Write,ACK
8.336156286000000,0,0x36,0x02,Write,ACK
8.336186078000001,0,0x36,0x00,Write,ACK
8.336215876000001,0,0x36,0x02,Write,ACK
8.336245666000000,0,0x36,0x00,Write,ACK
8.336271913999999,0,0x36,0x01,Write,ACK
8.336301693999999,0,0x36,0x00,Write,ACK
8.336331491999999,0,0x36,0x01,Write,ACK
8.336361288000001,0,0x36,0x00,Write,ACK
8.336391078000000,0,0x36,0x01,Write,ACK
8.336420865999999,0,0x36,0x00,Write,ACK
8.336450658000000,0,0x36,0x01,Write,ACK
8.336480443999999,0,0x36,0x00,Write,ACK
8.336510238000001,0,0x36,0x01,Write,ACK
8.336540034000000,0,0x36,0x00,Write,ACK
8.336569814000001,0,0x36,0x01,Write,ACK
8.336599604000000,0,0x36,0x00,Write,ACK
8.336625738000000,0,0x36,0x00,Write,NAK
8.336655538000000,0,0x36,0x00,Write,ACK
8.336685336000000,0,0x36,0x00,Write,NAK
8.336715126000000,0,0x36,0x00,Write,ACK
8.336744902000000,0,0x36,0x00,Write,NAK
8.336774696000001,0,0x36,0x00,Write,ACK
8.336801255999999,0,0x36,0x00,Write,ACK
8.336831036000000,0,0x36,0x80,Write,ACK
8.336860840000000,0,0x36,0x00,Write,ACK
8.336890611999999,0,0x36,0x80,Write,ACK
8.336920429999999,0,0x36,0x00,Write,ACK
8.337039455999999,0,0x36,0x80,Write,ACK
8.337131454000000,0,0x36,0x10,Read,ACK
8.337160890000000,0,0x36,0x82,Read,ACK
8.337190388000000,0,0x36,0x40,Read,ACK
8.337219852000000,0,0x36,0xA8,Read,ACK
8.337249352000001,0,0x36,0xD0,Read,ACK
8.337278818000000,0,0x36,0xB7,Read,ACK
8.337308309999999,0,0x36,0x10,Read,ACK
8.337337767999999,0,0x36,0xB9,Read,ACK
8.337367272000000,0,0x36,0x20,Read,ACK
8.337396684000000,0,0x36,0xDE,Read,ACK
8.337422908000001,0,0x36,0x58,Read,ACK
8.337452372000000,0,0x36,0x5E,Read,NAK
8.337481850000000,0,0x36,0x68,Read,ACK
